3 18117 25689274266 15848 23982979473 1706294793
4 16544 23850026236 14176 22139411619 1710614617
5 16110 22932384387 14390 21504471791 1427912596
6 15760 22328673549 13670 20657621466 1671052083
7 15569 22019887635 13506 20295235795 1724651840
8 15674 21550771047 13671 19920081532 1630689515
9 15772 21281757199 13449 19519423319 1762333880
10 15382 20851823339 13455 19300375170 1551448169
