#2kb-http 2kb-quic 4kb-http 4kb-quic 8kb-http 8kb-quic 16kb-http 16kb-quic 32kb-http 32kb-quic 64kb-http 64kb-quic 128kb-http 128kb-quic 256kb-http 256kb-quic 512kb-http 512kb-quic
93.92500006233156 88.35599989533425 94.93799991962314 87.2629999165237 91.0329999949634 88.32399996826052 85.9100001090765 86.91099998567998 85.91899992954731 83.98999988549947 89.11900007714331 87.34700010366738 87.43399993379414 88.63399995593727 84.62599994665385 87.39799998827279 85.43299999634921 83.36099996697902
90.97800007990003 85.3959998844862 89.97600006827712 90.23400010368228 88.9620000578314 85.14100010357797 85.83499998080731 86.17400009644031 87.06599999855459 87.17900003749132 86.98700003780425 85.57300001361966 88.28100001747906 87.55499993026257 86.78799999329448 82.90299995677174 86.6579999871701 87.2579998948574
87.9759999396056 87.4969999563247 91.02399994927644 86.3199998984635 91.1650000306815 84.00000008025765 85.89099990230798 85.19299998818337 85.90599999807775 85.02800009509922 82.94999992953241 90.67599994754791 88.15500002744794 88.28399993662536 86.7129999370873 89.34099992014468 89.68000002847612 89.70599992069602
87.93399989069998 84.61100010977685 90.93299992439151 87.08899996370077 91.94699998492003 86.97700004220009 83.8600001142472 87.10700009314716 85.88299990348519 90.25499991331995 89.0480000294149 85.4909999486208 89.19000009967387 84.46599997153878 86.38500008764863 86.04000010232627 84.82099990065396 86.6669999871701
93.0010000410527 84.61299990418553 91.01300006788969 86.34800011166931 89.96899998773634 84.18400007233024 86.85499994878471 86.16400010319055 87.84999998764694 91.02500010800361 89.05200004464388 89.54000000037253 92.31499995061755 88.56100002007186 85.73199990583956 93.25000006240606 86.87699995318056 88.78400011231005
90.00399988874793 85.38800002712011 88.9479999512285 85.40399996942281 90.02099998012186 87.27799995577335 88.93199990554155 89.12799996174871 86.81900003050268 89.20000005076825 87.18900006151199 88.7580000950396 87.26999998740853 87.05199988433719 85.6770000332445 91.4009999486506 88.73900003616512 91.1560000423789
88.91800007745624 84.38000008842349 92.97899989198149 84.09500003983081 91.04199988396466 87.99799990357458 86.91600002492964 88.21699994133412 88.96800010351836 88.39300008687377 86.03000004902482 85.46299992255867 83.33299999421835 87.1899999461174 86.85599991714955 83.67600009053946 85.26900005231798 88.62400001041591
86.90399998685717 85.27200006754697 91.99500005227327 85.08600003944338 94.86600008510054 90.98500002220273 90.86600002659857 86.99500009432435 83.9359999639988 88.11000008836389 88.04400004503131 86.32800009204448 89.13099992485344 86.40100003756582 86.75399999360741 87.23000007878244 83.66399998833239 84.42499994257092
92.02800000219047 87.3889999153465 95.08499998140336 83.49399988730252 92.80400006829203 88.0120000090003 86.94699994760752 86.03000006425381 83.89899992270767 82.1299999600649 86.06699991518259 85.57500004203618 85.24599989241362 84.31499988487363 89.7340000141114 83.9019999563843 88.67599993309379 84.434000029549
94.98400006955862 84.3490000090599 93.96500002983213 88.54000001803041 95.95699992245436 86.09700004784763 82.8339999588132 87.19499992327393 84.90999991470575 85.99700001534819 88.9870000718832 89.56800009904802 89.34999991339446 89.46999992540479 86.7329998870045 87.15399998097122 86.6589999370873 86.87499995639921
96.91600005708635 88.39699990412593 94.94499998053908 89.37900010375678 91.95199995854497 81.90000000284613 88.85899997203052 89.12100010760129 88.90100007423759 85.95799997405707 87.33900009220838 87.60699998560548 85.20199996416271 86.40700009086729 85.86100009062886 88.32900011529028 89.45300005602837 89.6899998934567
92.82799992918969 88.41200005641579 91.9819999652952 88.48200010092556 90.97599992321432 86.99200007030367 87.89299991032482 88.8639999447912 87.91799991644919 88.3440000912696 89.03699992281199 86.55300009667873 86.07199993363022 89.23299995295703 86.63200008733571 85.26900008277595 85.75200010059774 87.91700008106231
92.93999988554418 86.2819999257028 90.98300008751453 88.1279998936057 92.9970000410527 93.89499990800023 87.90399989509582 82.8960001090616 84.77400006613135 88.28100001308322 89.14500004550814 89.43000005163252 87.1890000538975 85.24500006079674 85.49400002154708 84.97300011472404 84.63299998472631 84.84300004415213
90.97100004182757 86.29599997138978 88.97499991637468 89.39500004401803 86.91399997366965 88.15900001747906 82.84100001564622 89.08500003907085 85.85099990788102 82.94400009705126 86.07299996086955 87.45799994462729 91.36799992698431 88.48700008130074 87.67900010539591 86.05400011637806 86.38500009204448 86.75199992068111
93.10700000062585 89.28399991692602 91.95899989558757 87.35600006881356 90.05200003664196 88.00999992084503 85.7669999319017 85.932000050202 87.89300005939603 89.28499989408255 89.03100005987287 89.63199997195602 85.28699995332957 85.28599996416271 86.73099997837842 89.14299999660254 87.5250000512302 91.99499993892015
87.8979999331683 87.4110000371784 89.92899995084107 87.3800000307411 94.89700008070469 89.0399999356866 87.99899995805323 84.20200006471575 85.96200006307662 87.15999999824166 84.00399994845688 84.48700007492303 87.37799996982515 83.49300004838408 86.35500007124246 82.8549999383241 85.19300003151595 83.49499992977083
88.06200001983345 90.08000009638072 96.94899992968142 85.27999991407991 94.99400000981987 86.8789998987019 85.94099995560944 86.13800000859797 89.08499997580051 84.10499991038442 95.14800009004772 86.80299995757639 87.09200005829334 87.30899992091953 97.22599995103478 86.28799991808832 89.16000008797646 90.20799994055926
88.9399998999685 89.1290000923723 92.19800011609495 85.15900005027652 91.08299992085993 85.34299999344348 87.31500005798041 85.52299994422495 91.89600003500283 91.22599990649522 90.66300005532801 84.9639999243617 83.11699995645881 82.45599991932511 94.57300007897615 86.60000000357628 98.68900005544722 87.1050000049919
88.75200003090501 90.01900006709992 91.99200007511675 86.08299994446337 94.97600001743436 84.3890000231117 94.16199992495775 85.14899995450675 93.08300009199976 89.4070000103414 84.13699997891486 85.88699996000528 97.00700000143051 89.89800000853836 86.58500009934605 86.9650000269711 90.81900007668138 90.19500007204711
86.90899996723235 86.20099998866021 93.1080000539273 87.13800004832447 93.04300010840595 88.01000007548929 86.90699998246133 89.99699993765354 95.07800005315244 92.54899995352328 87.95699989156425 87.64500010539591 87.17400006912649 88.99100010555982 93.4330001077801 87.98699991118907 87.15099996252358 91.84300009058416
89.83399997925758 90.00599995288253 98.16499993659556 87.96999990475177 96.98700011447072 93.92900003744661 97.01699997097253 87.87299992115796 87.96200000052154 88.35599998466671 87.69500010100008 87.69000003568829 92.39600007888674 87.9810001027286 84.33999993291498 85.0199999384135 85.9599999140054 88.20799994455278
94.97400007513166 88.96599993482232 99.20100009548663 87.16500002665818 93.99000006759167 92.94199998013676 96.66100004217029 91.78799989590048 86.09099995207787 90.59800002926588 85.9789999512136 86.39799988849461 87.6999999062419 84.88500006259977 90.55300004567206 91.0919999012351 82.97699988588691 87.19100008961559
97.03999988603591 91.07800009277463 92.82899992157519 91.06499995657802 92.57399995234609 87.05399993763864 91.84700005988776 88.4940000051558 90.97399995249509 89.71399992831051 88.07400010327994 89.7049999435395 85.30800010444224 84.26500011362135 86.61100007650256 88.78099988505244 92.88700005424023 91.39000009772181
87.7910000268966 87.95400008310378 91.91299997408689 87.51499994784594 96.19199993737043 88.06699999055266 93.07800005070865 89.57399996112287 83.92899993354082 89.30500000068545 90.04699991889298 88.75899988944829 88.30699999785423 88.7770000373423 92.04900007833541 84.95800009949505 85.01000002335012 84.87300007900596
89.7939999575913 89.13300005312264 94.88000002740324 88.92700005021692 94.92100011438131 88.61200001041591 90.91300003860891 87.67500000201166 88.94399999251962 89.81500000210106 87.99899995805323 84.77200003889203 94.47200010417401 87.05900000616909 88.57100011497737 85.62800004085898 85.62600004965067 83.04200010670722
86.83499991188944 87.11000008875132 95.97699991483987 88.12399991323053 95.96800010959804 90.34900008405745 97.02399999381602 89.53299992831052 86.0409999652654 90.53900002604723 89.05299994447827 89.51400002290309 84.17399992883206 86.6350001013875 86.74699997837841 84.33900000490249 87.32800002430379 88.10800010359287
89.8810000205487 89.94200008028746 95.05699998784065 87.2860000667721 85.80799998520315 84.25800002986193 93.33000000031292 86.34299998104572 87.86300006701052 87.23499991448223 90.93200000053645 92.72200006860494 86.35700004313887 90.56299996513128 85.52200003881752 87.9729999885112 81.71299991500378 85.43600010970235
89.20599997258186 87.5729998933673 90.91700005061925 85.81100001126528 86.34599993214012 85.44199998787046 93.98100010597706 90.41599989455938 89.92499993239343 89.26500010406971 85.34799998787045 85.83599994155765 92.34499999190867 90.49299997392296 88.77699999283254 85.75100001244247 87.63099996072054 89.34100010289252
90.93800000053645 89.15300007274747 93.0540000398755 87.34200005036593 87.88399994604289 89.69799992069602 96.07499999302625 88.71299997320772 87.90900007344783 83.50099997545779 85.02600004941225 86.70700006975234 90.22199998624623 89.55699990460276 89.7549998934567 89.88200000531971 90.62100005210937 85.81299990788102
95.98399989286065 90.07200002785027 94.89599993924797 89.379999896124 89.8110000641942 87.4700000936985 93.0219999833554 88.39500011411309 86.91300004015864 84.19100000058114 90.96499992643297 91.49099997031689 86.31699997343122 85.60400003442169 87.84999995718897 85.07499996447564 88.7080000320822 86.2809999485463
90.02099998773635 84.10999995607138 93.87800002017617 91.35799990414083 89.96199998891353 88.98900000335276 91.2120000371188 84.554999978289 83.85500004571676 86.67000008615851 88.02200008749962 88.57100008773804 89.15500008797646 89.40299997226894 87.66599997594953 83.41000009964407 85.66600006370247 82.97400004696846
92.87800002378225 82.68200005929172 89.84600005979836 85.34799997060001 82.83300010702014 84.34400000144541 89.84599998687207 90.31899997745454 85.9420001078993 86.30399996699393 89.03799992163479 92.7999999525845 86.09200004462897 83.55600007005036 83.44200005717576 87.81200005617738 89.56099995468557 88.26799995216727
88.72400010822713 84.3460000090599 89.89399996724725 86.276000105232 84.24699995136261 85.46800005082785 88.97500009150804 85.31799995976687 85.94200008183718 85.3739999357462 87.22300007234514 90.66899994252623 84.09999997130036 85.64299989940226 86.60500003843009 86.34499991691112 88.53900010296702 88.94800008711219
91.01200010596216 85.43599995741248 91.93799991960823 93.2160000091046 84.80599989743531 89.53099992626906 96.82100005504489 88.36699990852178 85.9580000012964 89.46899989816546 87.12300002022087 88.63300007894635 85.23100001864135 87.52400006967783 89.74999991630018 87.20200005272031 92.64399998162686 83.11300002381205
88.95400004582108 82.40799989530444 91.92200001977385 91.29300009246171 91.89100004701316 86.51700001998246 94.03900008195639 83.27700007154047 89.89799989432096 89.65700002847612 86.14400010436773 87.55500009134411 85.62199997350574 88.43500008130073 85.63699989296497 83.45000005160271 88.06100006347894 83.96399994845689
92.92900001938641 87.48399995546043 91.90200005462766 87.26399990129471 88.83199994157255 88.31299994337559 95.89199992245436 88.35900006842613 82.92399994154275 91.28200002393126 87.04199989634752 86.42599995702506 87.27500003309548 86.77099993151427 85.59600003881752 86.62499990019202 89.59400002643466 84.08700002899766
93.92799992762507 88.49499997469783 96.90900001139939 88.29299993254244 87.81199997650087 89.62100009378791 94.90399989356101 89.41499997988343 86.87299995082617 87.4249999153465 86.01500004141033 85.46399997586012 88.26799996300042 86.65300007854403 89.6229999306649 88.64900002124905 88.66499992226065 85.71799999368191
92.75900010667742 92.50600008061528 94.99100009036064 90.1540000114441 89.84900006741286 84.39700002633035 96.96299994169176 89.15799991166591 85.10100003300607 86.38100002995134 89.23800007157028 86.51799995467067 87.19099994289876 86.39700010170043 84.55700006644427 84.68200003685057 87.61899992147087 86.33899993214011
94.89500008831918 89.44699988733232 94.09700008839368 87.28400006677211 90.9920000423789 88.55300000719726 88.03400011238456 87.40199998387695 94.92100003823639 86.37699997343123 87.07999997131526 84.43699998825788 84.22600007672608 84.35200005474687 86.63700004926324 87.59900008694828 85.60699995827675 94.30099988892674
91.93600006867945 86.31200009322167 96.01999989843368 89.27399988646805 84.89300004854799 85.64000009855629 89.97599993883074 89.15700011403858 85.92199996322394 86.45199999509752 87.03200006064773 90.63299993349612 84.16100002460182 87.54799997712672 86.74899996314943 84.08599994523823 84.6610001141727 86.76499993912876
87.99399998089672 87.47599992178381 89.95600001175701 86.3010000050664 85.86899997963012 86.64500000444055 93.00500010840595 86.33799990929663 85.97599989029766 82.35099997058511 84.93699989068509 85.52499990615249 84.11399999500811 87.78400000727177 89.76600002612173 86.4339999242127 88.6659999679476 92.00500001828372
90.9569999961406 87.45700001755357 99.02799992011488 86.33699990168213 86.89399998246134 87.43200011096894 91.79099998405576 86.40100008003414 88.03499997650087 88.04800002540648 86.16499994006753 86.17299998135864 87.22199990804494 87.70499995954334 87.7710000769794 87.48100004683435 86.53400003960729 87.67599998678267
94.03700008957088 85.47800002154707 92.9559999693036 85.42500002327562 86.90199997162819 85.6200001038164 90.95800009952485 90.48699998593331 90.19099997219443 86.2450000487119 83.16399999335408 88.36699990090727 87.1170000398457 86.63000002202392 88.83699994157254 88.67499993309379 90.62299989542365 88.69800005814433
93.03600000824034 86.34799990929663 90.02500004865229 84.41400007201732 83.87399997279049 85.47000003677607 90.93199996568262 86.44899999509752 84.89299992232024 84.0680000333935 85.056999946028 87.25300007116795 87.2270000755638 85.69699988739193 90.60499998679757 90.44499990656972 92.72799996200204 86.712000057742
87.91099997767806 86.48099996024371 92.0219999565035 85.13200010797381 87.83000005295872 90.64000004771351 89.68799999801814 89.47299991779029 86.89399990309775 85.1779999577254 85.0599999384135 84.30999999822676 83.07100007624925 86.62200001440942 85.12299998292328 87.49100001315773 83.91000002169609 87.96200009950995
98.94900004312396 89.34699990491569 90.97600006788969 87.01800010633468 82.823000096187 86.5170000167638 94.95600008714199 84.45499990332127 86.94600007383525 83.01100006102025 84.06899988432228 85.1339999665171 85.05100006464124 85.41499990293383 84.67199999116362 86.2789999962747 85.53100001715124 86.57500008411705
91.96100008390844 87.62499994549155 89.89400007267297 89.36300011254848 83.80699995434284 88.48999992139638 91.02900004065037 85.38299997381866 82.93499998283386 84.2290000527054 86.9829999203682 83.1599999280423 87.22899996896088 88.4740000552386 86.75799988904595 86.65999994909764 83.81799993911386 88.17700010681152
93.9609999460727 89.32999998545647 95.96500006391108 84.37999989248812 88.84799990350008 84.50500002075732 94.02899993288517 86.21000001503528 90.08299997776747 85.04300002217293 88.95600003820658 86.22100004047155 86.40599992012977 86.63500002202392 83.47800006039441 86.29200001707673 87.41599999910594 87.0170000257939
89.99999988435209 89.37699998632074 95.02999996617436 83.15100000096858 90.89500007785857 85.20699991965294 96.14199996837974 86.30400002469122 86.88899989870191 87.09299997892975 90.26399999064208 88.65999995562434 88.15900008396804 88.49799997469783 85.49099999108911 84.6379999346435 91.73100007747114 82.46299989648163
88.91899997846782 86.3599999473691 89.9289999704659 86.0900000282228 87.80600005821884 86.41699993096292 87.99200008749962 87.29300009723008 88.11400010477007 83.83100005654991 89.09200000303984 83.71600001321733 86.21699998779594 87.34300009605289 86.64899989257754 84.46700006762147 91.39599997965992 86.6400000372529
92.7780000217408 85.3010000859946 94.90199997732043 89.37100010289252 85.84400006778539 87.33299999706448 88.00499996566772 83.45199999947846 85.86499996879697 89.06300011521577 81.95600004413724 86.99699995404482 87.22200002108514 88.25299999785423 84.30799999822676 83.08500009351968 85.17300009274483 93.1180000629574
92.08200005871058 87.34300001990795 86.97600005742908 83.28599990284442 84.89600007900596 85.23399999901652 89.03199990200996 87.12500000499189 86.90500007061661 84.0939999833107 87.0350000911057 87.9599999961257 88.2759999717921 87.29599991770088 83.87400010985137 87.26599990686775 87.58900004565716 89.06700001300871
88.98199996206165 84.35400004713237 88.90899989031256 88.3020000924468 87.857999926731 86.10399989116192 91.03199997973442 85.3119999216944 86.37899992452562 86.03699988472462 85.80000006896258 86.86100005216896 91.27599999786914 88.18700000342727 86.7169999370873 87.82299996480346 95.23299993979931 90.20000005155802
92.02899989558756 86.00100006103516 91.00800009073318 86.32399998630584 87.82900011387467 87.42599990333616 89.053000070706 86.38999995262921 84.85300002130866 90.03600008554757 85.93400007744134 87.98400001896918 90.26100004833937 84.41600009486079 83.29800003755092 86.13199990521372 83.87299998801947 85.86399994155765
88.91999997846783 87.11799992123247 91.9300000642836 86.31700008882582 84.83299998880923 86.25999992248416 87.0940000679493 87.13200002665818 90.87299997125567 88.07899994808436 84.00000002373756 88.9320000077486 91.21999999904632 90.44999994464219 91.78099988506735 91.83999999371171 87.67700008781254 86.68499993269145
90.00300006270409 86.11399998135865 88.9020000590086 83.35300008881092 85.87200009062886 83.36600001266599 92.07400007393956 86.10599988676607 86.84599997280539 86.90399995200336 90.07999996371568 88.04200001017749 87.10200008992851 88.63899994510412 91.89699995446205 90.59100009457767 90.48099994228781 86.53100000475347
90.02499989196659 85.094999894768 89.91799998891354 87.1270001115948 86.8210001142621 85.15199992844462 92.99399990046024 88.53999996590615 84.9199999832362 84.9640001038909 86.94999988669157 86.18999996817112 85.3279999987036 91.39899996827543 92.68200000447035 88.51100004322826 85.69199988417327 88.0400000101775
89.98300006066263 86.10299993684887 91.10500008516014 86.6130000372529 85.80499996557832 87.20699991565942 97.01700005473197 87.34600005798042 89.95699998891354 82.95100004194677 85.01999988950789 90.16600007236003 91.23000009803474 90.28700004276634 98.06799988564849 88.54300009974837 84.57099996627868 87.20699993088841
90.93499991999566 87.05699995490909 93.0490001040101 90.73800008924306 87.8529999680221 87.33400007642805 92.00100007158518 86.28999991369247 87.97700000813603 92.02600006632507 86.95099989430607 86.01999999572337 86.21399996173382 85.2510000142455 88.86899996088445 93.7570000257492 89.52000000680984 86.95399996605515
89.98299994204939 85.7110000320673 92.98000002582371 87.32299989807606 89.75800009582937 89.06399990083277 91.00800007110834 87.30300006999076 84.92900006699563 83.09699988792836 89.14100001183152 89.11900003232061 86.43099991573393 89.57600006450713 85.45300007367135 86.19100006833672 86.64599999918043 88.2499999641776
93.9360001103729 89.04199994887412 92.96500006067753 89.21500006482005 87.86899988426268 84.81400003771483 92.9840000911355 84.38399999265373 89.93600002376735 85.06300003622472 88.97700003820658 89.14800002588332 88.09699988716841 85.8650000294 92.79799995321035 87.30800000467896 88.49399992665649 83.77900002287328
