# 100 500 1000 2000 4000 8000
0 1879.9024643459557 1882.5483809899913 1927.268158342451 1930.0580648786265 1926.6680520752557 1927.051262661549
1 921.2946192458235 921.2216873842842 1011.3038184513451 1199.7917971525874 1884.4116878963996 1883.3504152037203
2 1325.5947620476722 1264.0451384622863 1416.1487706067041 1540.7215996774462 2189.3300441223787 2079.8174400380176
3 1485.851019620943 2115.001218772159 1103.495840572453 2132.3819438446553 2093.605867918452 2304.0438490642446
4 1671.7088075620043 587.2138994722008 1456.7269946640647 2286.07269298241 2301.7955155692553 2290.2410709698406
5 2563.743259123168 2312.3379848113314 2608.30693020725 1119.2221965985352 2567.8625742002414 2594.355987371909
6 1202.1048396798717 2496.7876439848765 2257.15384838916 2354.5113335009737 2317.6247105661864 2042.5563820441946
7 2463.047795459216 2460.2838089488982 738.5787959327938 2601.7112260897443 2589.9714066825554 2282.2093231078316
8 2537.292670633849 686.659972222229 2587.816994040544 2416.8992483970387 2423.123986208663 2671.355825297312
9 2214.0787730423576 1997.7675489421204 2046.142309286486 982.8882860221966 2025.7943295880466 2594.5782135234804
10 777.5324809729411 2219.492871730672 2254.9202990098433 2112.5000250909347 2221.712053498688 1917.5787344584276
11 2102.4429639661944 2302.137191631384 2316.7121658236138 2335.1065280565545 2314.2156249252666 2095.978716292943
12 923.4611246657654 556.8772618787116 774.8037609699588 2638.2390525369933 2593.3135561861004 2677.6277682365376
13 2192.317862578856 2376.235716991401 2680.754668830991 1052.024979702371 2674.1654826605213 1923.427928753623
14 1062.8625168049907 2486.958846617266 2152.9277792271328 2184.507171188259 1956.522752990672 1236.5758429245152
15 1272.3782625928557 1968.454927629511 1922.1936718635438 1913.519909126105 1912.2224974758158 2037.9944565606252
16 1369.2792612967862 1984.3538402867732 2027.9805805403662 2077.6976036618935 2044.2678291109712 1980.8285741831946
17 1460.543601849169 2411.613417988671 1453.165062073139 1221.2112527850106 2524.191638924163 2773.7469995168995
18 2666.1650210799876 1396.7354084080037 781.363774237666 2781.8278511256904 2715.202963236359 1813.8099162258254
19 1156.4051484004478 428.5851035913268 1759.73717916247 2021.98348786644 2017.9010688823475 1951.742163412898
20 2023.0560628218136 1746.133852984092 1044.2248195471693 1102.0209592837875 1116.860231928457 1851.8892102138132
21 1252.2394573087292 1022.5467365473111 828.8090761770449 1619.35421617902 1797.8131900695025 1224.8525495712104
22 1597.0033203900912 1947.3884181753044 1121.3959992425152 1405.4357375336904 1949.0966127030156 636.679223661992
23 338.2408537612852 516.2713883461147 1378.696131463357 1164.1004601932607 2048.0637231199344 1933.868232019693
24 1959.1148637137549 2072.9191527152266 2296.541075903305 1623.1221727253985 2286.5978954564744 2090.90485442359
25 2078.098475471645 2787.611707351331 2382.2917286969646 1942.067308032499 2346.1564810022765 2010.7656423033154
26 2463.0687640906262 1916.1817230113818 1850.461757475689 902.5597820846782 893.5415902174148 1984.7063530071923
27 1930.8882142039606 1926.9760245921304 1915.648855355479 1688.4794496240902 1894.8859922591064 1874.3108460852297
28 1860.7516671228636 1105.2430798605355 1811.7200517816098 1719.7215932635247 1728.8646606450086 2008.8178291180423
29 1809.9675967139442 1013.2489599138858 1784.4456610239326 1806.6688844587513 1214.253772489572 1944.9588666103914
30 280.8306903261583 414.91702658378125 1576.2870469642846 397.57260826062077 867.2981235752071 2094.132587101473
31 1793.8649032812432 969.8362653822421 794.7774657046464 785.4040557450526 765.9945862316763 2014.9604997666304
32 1626.7257044897133 1042.3738468164113 907.8723328901795 1537.6075523177715 1494.9813367400257 1942.99375855
33 772.0985317431275 1049.0862525597404 663.882646402369 1271.9298046657302 1993.7125898080212 1831.1738848406544
34 1179.4210401610662 2026.73631198812 1715.035824053871 1595.6232733180684 2091.697687552233 2001.64227825943
35 1059.5603985469388 839.2112273098496 2108.2445408620474 1442.923888471186 2070.711645164909 1227.7228707996017
36 2131.3045742772224 1855.514478510301 2054.059347362551 1866.9697599243395 2146.1081398238744 1445.5293968558983
37 2025.0667893536374 1966.684066778939 2174.289136510902 894.9380359210518 1825.4631831474785 2299.532028325581
38 2174.9592828918753 1919.0673229531385 1825.8759258357077 1811.904718207523 2103.8468406322295 1877.2370940083247
39 1848.0045161131977 1875.8592194914609 2152.293774710505 2158.2048004834014 1868.9746807674435 1551.056595753924
40 1811.478679626188 1814.2472800214023 1809.182088341531 1734.7101176258589 1811.061821380578 1806.4678108871633
41 634.9187513214073 680.4401688640371 839.3504488679814 881.1999551459035 1357.4102126820085 1357.5085031443707
42 1731.926141063943 1725.2082201300595 1703.2928971023957 1683.7588063072792 2424.7547133029248 2422.1868640037387
43 1852.3561476590576 1912.9296689419898 861.9105149257126 2446.2588890274696 2266.38250945676 2445.283845964197
44 2359.6641926815796 1367.5880603987503 2055.874207014011 1697.7415309710047 1850.1851125825724 2194.7584688707484
45 482.88792337011853 1559.5104620690945 1772.0414645149815 1389.035711517655 2009.22672585901 2279.502385834606
46 2151.942099753101 2556.084288878514 1156.5105173549653 1144.9251924887556 1864.5042124828683 2662.2151945373394
47 2440.109372478263 801.8080114581016 1798.6145956786333 2101.170704642034 1522.3178906246367 1918.9066820632777
48 1662.5697359023713 1883.0821374007369 1438.1519758811303 2016.2380835760525 1521.5179262836255 2308.547392730032
49 2239.7909044083253 588.6768929237435 1880.2669201831293 872.5645151101004 2633.9976450042295 2294.6927794416624
50 1693.2658972592774 1759.6638017280661 947.413455821888 2110.792473981879 1727.225674375177 1374.5704715121667
51 791.214172066222 596.5279652670501 1186.2632727539717 1610.8135051003553 1447.8414531877504 2000.862403303618
52 922.4896635600518 1998.7782639964164 932.2939080125522 1288.1363635366936 1242.4395164150646 2374.9770166976937
53 1421.8514899182735 2039.9933811777412 1844.2741164495953 1062.9500235643748 2181.092508563624 1885.0328844833596
54 1264.1704670554586 1117.8244811619898 911.8049925793197 1063.8674874759486 1512.8292747110672 1802.8186083980422
55 1756.0327044000087 1180.0890832112273 1117.641389168917 1489.124771217617 1290.5130458608814 940.2738102247072
56 537.7628918460135 730.6213624570142 788.5393280880961 702.4069802944873 772.2945176677883 1464.381613732506
57 809.0139923699393 580.2377405886461 693.5392023166696 584.4039531508392 752.7424524783631 1999.9020249885477
58 567.9940128817967 601.1785974963432 654.189055892916 1631.4602214031786 1520.7724186535575 2139.3547675992177
59 1875.285613038732 2047.2687048129565 1954.5138709757612 1915.8044635915765 1629.5762782643674 1973.2689115632918
60 486.93743368550867 1737.148503481295 1575.0619502935085 1543.4696959452317 1506.6020254798646 1917.488963524935
61 2016.60981032557 648.0233531364004 2029.4982367348357 1224.564672600836 1442.5414088110024 2090.9233764170895
62 2042.968286746358 1524.8796970577098 1063.72524531685 1583.7354897389191 1901.028499232995 2011.82951781019
63 639.2438811277533 1969.9032398367967 834.9306718559693 1219.7107493940969 1523.8653996835035 1900.022976080073
64 1879.497321173825 2124.617627688195 2089.794450187587 991.3784357841539 1563.8553100729291 2119.3622979515617
65 1857.8539183052628 540.899061765436 1394.980289519281 758.046220348077 1896.5757806302347 1309.2537551297805
66 602.0423767739604 1265.4387937638649 925.2493184701635 2118.739012603684 1129.8349033077513 2093.436908709296
67 1101.3909099074792 1829.0945076468133 867.5864752060895 1198.85394517325 1266.4749426739384 1825.7007890745178
68 1122.9315589873027 525.7261490738506 697.2352630607861 709.5877502610255 1365.6345019863134 1014.2331412099654
69 388.11623255541 1047.9169184384657 886.2825344567017 1014.4534039150655 810.2300001940014 1128.4126494510301
70 880.5786817926304 725.3196433413875 1338.4565816775673 709.309318925509 697.4382780097284 1225.5999308080145
71 694.2920593030416 841.260562590374 934.1321712384145 1247.4336451476258 1000.554871018357 1961.8753079993653
72 1100.6282756989253 579.9213822958753 1059.8861784165047 1071.5402480013588 1117.4747300638478 2068.018833167247
