17.5458715596 0.037037037037
17.7905645888 0.0740740740741
17.812109887 0.111111111111
17.8490446838 0.148148148148
17.8736678817 0.185185185185
17.9690827736 0.222222222222
17.999861771 0.259259259259
18.0768092644 0.296296296296
18.152217808 0.333333333333
18.1583736075 0.37037037037
18.4815530799 0.444444444444
18.5107931275 0.481481481481
18.5154099771 0.518518518519
18.6908502621 0.592592592593
18.7047008109 0.62962962963
18.7093176606 0.666666666667
18.7493303571 0.703703703704
18.7908820036 0.777777777778
18.8016546527 0.814814814815
18.844745249 0.851851851852
18.8893747952 0.888888888889
19.0001791858 0.925925925926
19.0848214286 1.0
