# thrpt connect time objThrpt
2 249389.66832597688 91.1390000795871 8500.768370027188 246701.46376348007
2 270397.89932777075 86.62499990341067 7842.895334008848 267395.1277796861
2 306627.33297412016 86.69100010107458 6926.728067158256 302762.28251881886
2 304981.0965411901 85.16100011119246 6961.935327028623 301231.1809128901
2 276360.052075951 83.56800008088351 7672.50330212526 273333.47636606364
2 290101.39954592026 82.66200000920892 7312.212332902476 286801.2995962285
2 336253.2786191822 86.8339998922646 6324.059291006066 331614.8542412501
2 242050.29621996137 87.78699993112683 8752.371338126017 239609.57767692526
2 292387.89179030125 89.40899988411367 7262.359277043957 288770.0704410229
2 290649.71299136383 87.61100002603233 7303.438322148286 287145.8493241754
2 171784.6085439499 84.17900000058114 12292.782355033094 170600.2709094864
2 254376.09019651698 86.63000003167987 8331.483462958131 251714.11661848234
2 295577.0721396463 88.61799989823997 7184.236391059123 291910.2164580683
2 243171.5233966408 88.09599996386468 8713.098741803551 240689.57120138226
2 224046.36968708163 88.23000001747906 9449.091332016746 221942.18748782048
2 102983.3937695879 87.88299997124076 20452.646290077828 102536.95146614789
2 249539.1360923449 83.49299995261431 8488.07030219608 247070.52667287798
2 260532.73349179115 83.23099998016656 8133.19528600201 257850.9338893405
2 261874.82027587004 88.47500008130073 8097.183325830614 258997.71755320518
2 242593.50577631278 92.91900007559359 8738.340510156471 239994.30985351335
2 257940.85708512022 88.79300002211332 8219.621348113054 255139.73347220366
2 254736.6045453333 90.38999993059039 8323.471294952324 251956.4164619387
2 253351.34764045555 86.86300001731514 8364.9812870787 250706.11971833688
2 259973.84900125762 94.88099991640449 8162.111299925018 256937.44215657358
2 184238.69133047273 88.86799997407198 11472.263337974204 182801.94049052568
2 249385.39790231243 90.10999997776747 8499.859321090626 246727.84816524613
2 270225.92486603215 86.86999992154539 7848.078336893581 267218.5355415416
2 306356.7020255926 88.39199996826052 6934.311329931719 302431.1860570371
2 305087.6207069661 88.24899999785423 6962.638353026472 301200.7652369916
2 276624.3672527331 85.94500001974404 7667.629284032388 273507.223982158
2 289983.4682887881 89.46799991221727 7321.958426073194 286419.54487642646
2 336225.89316094905 88.1539999012202 6325.883292157901 331519.23662578576
2 242140.62021478973 86.96699995844067 8748.317323990632 239720.61395726365
2 292165.61151840934 86.84299991832674 7265.25229595392 288655.08237999136
2 290648.826809302 87.90199991354346 7303.751318203285 287133.54393285903
2 171865.28769677776 83.25400000622868 12286.165350939613 170692.15170863832
2 254423.67591615042 86.87200005099177 8330.127312110271 251755.09586164157
2 295659.578298382 85.80799990026652 7179.382291118614 292107.58181721566
2 243008.37942565847 88.62899993953108 8719.160487862304 240522.2386856379
2 224072.34222821202 89.26400009323656 9449.025310979923 221943.73821425525
2 102967.36052171729 92.32299993303418 20460.36844097078 102498.25197676141
2 249559.17964238947 84.20099996572733 8488.100307958666 247069.65326901886
2 260532.86295506958 82.21599999256432 8132.153285984183 257883.97319249436
2 261820.48436393504 88.36599994981289 8098.7363230146 258948.05267834367
2 242474.13316883147 92.24200007362664 8741.709287965437 239901.82364987972
2 257915.54319297118 86.36100003521145 8218.158595916117 255185.14586006486
2 254614.01150622027 86.72199995875359 8323.80028212932 251946.45821842394
2 253272.99022185907 88.98100008711219 8369.66127085872 250565.9347651036
2 259837.2789443304 90.21299997219444 8161.680323135806 256951.00971490284
2 184262.04964901516 95.72000001735985 11477.675331972772 182715.74507409797
2 249402.30250404094 82.83599995033443 8492.008312913822 246955.9523170573
2 270473.1198057278 88.52899988976121 7842.632327868836 267404.0949934321
2 306779.74506478186 83.28300007475913 6919.748279102147 303067.67174370546
2 305023.8569751033 86.60099990780651 6962.412296168273 301210.54467776295
2 276482.39586613956 83.37100004281103 7669.140575129073 273453.3262828742
2 290141.1326828137 87.86100009307265 7316.370303898584 286638.3073697782
2 336272.25697496097 87.43799991095067 6324.3212821383495 331601.1167748456
2 242118.34036991256 86.48400001354516 8748.632334060734 239711.98239011987
2 292421.9745067975 85.20599991203845 7257.307286992669 288971.0903875798
2 290663.28826156096 88.43999997147918 7303.95034408872 287125.7198095932
2 171721.01680530916 85.41300005318224 12298.533350051846 170520.49543705626
2 254366.55666878138 87.78799992673099 8332.879343110602 251671.95079259947
2 295524.46726679534 88.63800003647805 7185.456318035722 291860.65674577723
2 243243.86704959944 90.39600006003678 8712.472285159398 240706.8776072017
2 224047.32709484117 89.2490001052469 9450.041284032632 221919.87706376228
2 102992.3707258513 90.02599996049702 20453.010299055604 102535.12658216545
2 249596.72169564702 84.36700002750754 8486.997282941826 247101.76403792482
2 260523.5419956962 83.13699988675117 8133.375301975757 257845.22687531222
