# avgQl_LOG avgQlVar_LOG avgStalls_LOG QoE_LOG avgQl_SP avgQlVar_SP avgStalls_SP QoE_SP vid abr
0 BBB 0.81375 0.32151898734177214 0.0 0.49223101265822783 0.7687500000000003 0.19493670886075948 0.086625 0.20132579113924087 bbb fastMPC
1 ED 0.7634146341463416 0.345679012345679 0.0 0.4177356218006626 0.7426829268292685 0.19506172839506172 0.0 0.5476211984342068 ed fastMPC
2 Sintel 0.7630630630630633 0.32272727272727286 0.022828828828828827 0.3421718263718264 0.6603603603603609 0.14 0.01753153153153153 0.4449747747747754 sin fastMPC
3 ToS 0.7945652173913043 0.2087912087912088 0.0 0.5857740086000954 0.5706521739130437 0.07032967032967033 0.0 0.5003225035833734 tos fastMPC
4 BBB5s 1.7761006289308179 0.4670886075949367 0.028578616352201255 1.1861239710214158 1.7465408805031446 0.38101265822784813 0.0 1.3655282222752965 bbb4s fastMPC
