# 100 500 1000 2000 4000 8000
0 1481.8888913904887 1487.3962229564154 1493.9887345371262 1501.5682324913403 1488.0845824234293 1448.3209757469506
1 1179.7304286875146 1250.785519087392 1353.777731141781 1528.440389074196 1528.38608864091 1515.5196559332348
2 1488.0566029017807 1603.9171337654036 1851.0445346857543 1948.4162052454878 2065.6812824429667 2140.7113420978776
3 1591.2461371693241 1722.1433016808523 1876.6782949609321 1829.1702853421334 2200.0197735573456 2353.0664409284645
4 1642.6805061538296 1766.688343872036 2021.867548172053 2326.626957030777 2395.5679006762107 2432.7189085420664
5 2195.4505878347545 2468.903036318637 2594.0233656209507 2594.666818367736 2623.0202019649296 2612.4641329711717
6 2042.8710268665072 2268.357102828376 2375.774904200301 2379.3556466571176 2330.9608946819185 2120.1215606198593
7 2370.214326454256 2463.7824343153047 2455.630055749392 2451.2739145437386 2612.4478620132604 2429.2867692226455
8 2484.439704585493 2606.8804528633027 2608.6135602241425 2610.083398326465 2289.830751844881 2954.519232677314
9 2287.596613452855 2284.9821375352 2290.979488955958 2295.3567286679704 2074.3655967632812 2221.3585281480423
10 2077.2918772785006 2075.0926723777866 2072.4249508844514 2075.5773302849384 2358.3372385104944 1893.3377930121492
11 2356.815362133001 2353.3865929804606 2345.8587577884164 2343.6960194124053 2344.6038835274326 2162.6188833462293
12 2343.8165034823373 2344.081088082962 2343.8564493032522 2347.620073641138 2699.9042215006475 2361.3915483078367
13 2686.7917954141535 2685.768180786017 2683.6606179099263 2686.830518728279 2467.913078650103 1707.7636669528797
14 2685.1586836787037 2685.0589897976165 2684.2376565349505 2686.1981759350997 1930.1679158082543 1426.1734487287813
15 2047.5110178133157 2048.057873550212 2058.1387816632846 2062.2419756978015 1892.5087474206878 2008.9086806896048
16 1952.2299115788414 1953.099386699891 1962.0356012536636 1966.6499283261153 2143.168526666164 2022.1209736541052
17 2017.3046018099894 2019.4806726060415 2015.0518976103942 2011.8711355384858 2755.3324474900332 2735.5070289332584
18 2454.280876122826 2455.704813937249 2443.4637125880704 2437.2705541470127 2472.81542396602 1863.5791010703363
19 2803.150574516787 2806.9566824917883 2808.891829205871 2808.5561125662593 1958.363632315347 1844.3152424026937
20 2364.5850713500668 2368.998156854187 2376.347610164895 2380.321070234392 1072.0883551419067 1850.7362191970792
21 1765.1727780904039 1769.4686124640727 1781.8998081465827 1789.7847899173837 2010.7037080899279 1199.1833199954426
22 1124.6679911910605 1125.2009393675278 1121.4918188203167 1119.4983442433586 1951.8924203695587 649.3066845591467
23 2055.945660068508 2059.4661036258885 2056.3074953972655 2049.936100259672 2119.854226570471 2022.594854415077
24 1967.3943326721958 1968.6205528010632 1961.5121570707415 1958.7440679296799 2431.1678917022095 2113.3098332676877
25 2087.8769054151776 2091.4315203703177 2100.2878895308036 2105.8125460364636 2077.9360776002036 2027.1274185514062
26 2575.7177358505196 2575.9945563763126 2551.901137049708 2537.239003854232 1865.7683283263923 1990.3078420468903
27 2185.6192994368153 2191.036529225681 2214.3394481915316 2227.5080673152565 1992.4425914652481 1873.885175213841
28 1865.1166596688383 1867.6948826858143 1865.235676477795 1862.8627716909646 1792.1561380837097 2065.8308345437968
29 1950.2511435257645 1949.017807616184 1946.1999591758065 1940.4265948931013 1833.5652322503202 1963.142129661624
30 1820.867668360393 1821.361041957387 1825.7709472199244 1828.1896727577334 1379.4114068132333 2113.2363688760865
31 1808.1639057044454 1808.1600083951914 1808.4722338295292 1807.4241135103016 695.6697109255743 2026.26861351693
32 1440.5336927804644 1445.2434854917046 1459.3030426561572 1467.5392422584287 1248.7085055592975 1955.8264541327094
33 762.9630781573605 769.5545025715741 778.8559611532459 783.6970429868081 1970.0643336812184 1855.5363247282223
34 1035.8191757411557 1027.5855074115339 998.8262768234788 989.3965794405215 2010.3726774319355 2024.7681873418594
35 2001.1550278070197 2004.4140299077842 2008.398876969092 2009.3162286916493 2108.8298775197654 1253.8186361692926
36 2006.9060647030678 2009.5097155169144 2006.9286303113681 2009.4327013517345 2143.6789362564555 1438.9160295266856
