1 793.572542971707 909.181385367609
2 900.334682281429 908.339357580302
3 900.045776537868 908.540964306737
4 902.830408615774 911.827758849593
5 899.821146917625 908.802625066452
6 899.820929113993 908.844276194579
7 901.712801848406 911.224076121207
8 897.685542442124 907.963384889093
9 900.825503681528 911.758246797917
10 912.926441905823 924.518623024831
11 903.267157627959 915.421977367481
12 906.364303223547 918.073518155512
13 911.417775738106 923.138673690734
14 906.207484330072 918.809010445069
15 899.800853485064 912.624153774443
16 900.116027058386 912.583642215071
17 904.194888683374 916.830886052788
18 909.667757658527 922.76959824201
19 905.82083875488 919.113999898441
20 908.242915800679 921.722766674383
21 906.179922042386 919.568094302554
22 905.081825476949 918.708917967313
23 900.610898737181 914.03242896131
24 904.412048846676 918.216222173242
25 904.940121887896 918.725043005383
26 894.233099209833 908.288708059302
27 893.448684210526 908.389966555184
28 897.239024934456 912.224585282858
29 896.71672471878 911.233607984217
30 897.555824822572 911.920975495369
31 901.811316370396 915.803197451478
32 902.147919143876 916.394600960232
33 900.110697049301 914.865197143744
34 901.559576101981 916.422768289256
35 896.880223869123 911.997248280175
36 901.494323392682 916.567055721681
37 899.794272505458 916.147751046025
38 902.336975121759 917.83149790795
39 902.725628408033 918.360167771614
40 896.900281841364 912.422159265454
41 903.237073501952 919.215285215769
42 903.717065764958 919.743512308179
43 903.09422212787 919.259814161204
44 901.476858999677 918.158054488938
45 902.378008893462 918.821733273462
46 903.256544114925 920.050082968774
47 902.914607327891 919.572106441939
48 906.672888616891 923.594934736022
49 903.832688323365 920.530318111239
50 901.997131474104 918.537487828627
51 899.055957183369 915.659764878168
52 898.165372168285 915.383714698
53 897.067147659261 915.187821504747
54 901.605812897366 919.679272298492
55 900.228471731816 917.998898631762
56 904.059510801042 921.605072618997
57 897.568172260072 915.15629689979
58 898.23940633301 916.438785167341
59 894.203186568443 912.533589754797
60 899.763224832938 917.040513226118
61 902.795747647264 919.828117370267
62 901.515514902184 919.955696485195
63 902.158296082041 920.76003041553
64 894.835349815886 913.005814473567
65 897.980952380953 916.653524169592
66 899.320499711021 917.596915400318
67 892.146328437917 910.874591057797
68 900.799212774523 919.176631675034
69 899.872103466858 918.600898505547
70 891.436964057654 909.779722558421
71 897.253944954128 916.251826869028
72 891.745416111392 910.489935719983
73 897.025880594226 916.287841191067
74 900.544509482557 919.92996890696
75 897.690242057489 917.070466070997
76 895.753240609329 916.4334736944
77 895.316170861937 916.820542862722
78 900.073341653067 919.356768152179
79 898.664480347239 917.739952718676
80 895.715974038555 914.225430096895
81 896.161643570113 915.457704301342
82 891.024076420704 910.686924034869
83 896.844424942714 916.871454917011
84 894.840296759078 914.662143284773
85 899.158227848101 917.579170451105
86 898.140460282108 917.855849476506
87 897.85851771009 917.102812262478
88 904.040058084222 923.131199509152
