# avgThrpt avgCon avgTime avgObjThrpt
2 252224.1140399327 91.25706666798435 8893.177885871319 249239.0215492635
4 246636.13534185258 90.54692305500004 17634.587470184433 245247.14542126106
6 246321.40943475207 90.82381481115851 26300.578996937445 245421.5740743135
8 244574.4686861888 90.69090478122801 34995.276748866694 243909.78371190396
10 248870.41915066112 90.67960000017086 43135.59013347913 248224.53208906334
12 236155.28171680402 90.66480002275607 54527.2916162001 235739.50100891557
14 243786.4082510285 90.56291667345538 61198.85738202572 243407.5810429509
16 231320.06909047416 92.56383333605652 74499.30254523322 231010.75342996712
18 243063.15436416515 89.11711113784047 78784.76364464249 242774.96748994195
20 236398.94777067588 88.43822222627036 90453.75704910907 236155.7887656216
22 231100.99587481958 91.45122221756314 101912.8466945177 230881.52113932857
24 231820.1225634785 90.63577778676483 110005.69012112943 231620.27999191332
26 245709.4069798685 92.19649999626478 111829.30022668726 245499.28701791525
28 243083.56133876942 91.8375000335897 122107.34752909253 242892.27834041126
30 236783.0450459648 92.29566669498632 134971.3704118375 236611.5974081523
32 230310.03813723917 92.2401666821117 148686.41467299868 230158.61646273953
34 227900.83249923412 97.64250001637639 157043.24169182518 227698.67631996758
36 229402.4176503168 92.92083337082714 165032.0058255872 229270.40469923956
38 231728.25743017555 92.50650000106792 172331.1415137885 231601.11626896707
40 234024.8245409003 92.07916664410384 179539.43434862385 233902.57177554187
42 236596.42968634787 90.26933338264128 186333.55251790863 236479.99398146896
44 237353.211185099 93.48999997696033 194565.9976964325 237237.41262015328
46 237181.99063961752 90.36850002162407 203587.75919118174 237075.02527908524
48 237788.21707158664 91.90083333001535 211884.13122569342 237683.3533432207
50 243350.55018033026 97.83800002252559 215544.6694823772 243238.6759606326
