319 1187292 1187379 1188057 201135 262.921568627451 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00156.m4s
321 1195073 1195160 1196034 201942 210.13735691987512 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00157.m4s
323 1203051 1203139 1204180 201398 178.38618246235606 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00158.m4s
325 1214698 1214793 1216993 201648 87.8640522875817 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00159.m4s
327 1222011 1222099 1223684 201944 120.7077106993425 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00160.m4s
329 1229198 1229292 1230203 201243 200.2417910447761 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00161.m4s
331 1235716 1235803 1236882 201836 173.10120068610635 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00162.m4s
333 1243896 1243989 1245245 201164 149.12083024462564 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00163.m4s
335 1251265 1251355 1252097 201802 242.55048076923077 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00164.m4s
337 1260613 1260698 1261574 201301 209.4703433922997 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00165.m4s
339 1267592 1267678 1268432 202038 240.52142857142857 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00166.m4s
341 1276448 1276534 1277281 201027 241.32893157262905 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00167.m4s
343 1285795 1285885 1286602 201890 250.1734820322181 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00168.m4s
345 1292616 1292705 1293237 201251 324.0756843800322 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00169.m4s
347 1299253 1299341 1299944 201768 291.99421128798843 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00170.m4s
349 1309465 1309552 1310296 201348 242.29602888086643 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00171.m4s
351 1314809 1314898 1315600 201686 254.97597977243996 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00172.m4s
353 1324119 1324209 1325057 201312 214.6183368869936 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00173.m4s
355 1334572 1334665 1335470 201978 224.9198218262806 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00174.m4s
357 1341485 1341573 1342197 201050 282.37359550561797 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00175.m4s
359 1348211 1348299 1349486 202029 158.45411764705884 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00176.m4s
361 1357503 1357592 1358504 201669 201.46753246753246 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00177.m4s
363 1363518 1363603 1364468 201225 211.81578947368422 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00178.m4s
365 1371491 1371580 1372133 202055 314.7274143302181 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00179.m4s
