88 264980 265069 269316 596003 137.4545664206642 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00041.m4s
90 273328 273415 276558 556793 172.38173374613004 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00042.m4s
92 281069 281159 284415 528728 158.01793185893604 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00043.m4s
94 288928 289019 290833 412846 216.71706036745408 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00044.m4s
96 297346 297437 299084 363138 208.94016110471807 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00045.m4s
98 305095 305183 307902 667820 237.9123619522622 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00046.m4s
100 312915 313006 315125 534058 241.6552036199095 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00047.m4s
102 321138 321230 322777 408089 248.98657718120805 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00048.m4s
105 329289 329380 330694 481880 342.97508896797154 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00049.m4s
106 337212 337299 338637 416324 292.15719298245614 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00050.m4s
108 345149 345240 351313 1631241 264.64000648929266 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00051.m4s
110 353332 353421 356059 744677 273.07554088742205 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00052.m4s
112 361072 361157 364868 1116136 294.02950474183353 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00053.m4s
114 368884 368973 373847 1163749 234.48498891799315 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00054.m4s
117 376863 376951 380027 1020115 322.4130847029077 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00055.m4s
118 385048 385135 390435 1162946 215.88008167811398 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00056.m4s
120 392950 393045 398864 953667 161.2558336151505 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00057.m4s
122 400879 400970 403176 544129 236.88680888114934 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00058.m4s
124 409189 409278 416879 2231251 290.14967490247074 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00059.m4s
125 416908 416999 424578 1631833 212.75528031290744 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00060.m4s
128 425097 425656 430899 1196615 206.24181316787315 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00061.m4s
130 432914 433005 434305 306072 220.0373831775701 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00062.m4s
132 441317 441412 444279 376628 127.15327481431466 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00063.m4s
134 449290 449402 453675 297968 67.95165336374002 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00064.m4s
