   111	352806 352896 355541 744677 272.2767824497258 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00052.m4s
   113	361053 361142 364912 1116136 289.22933402435865 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00053.m4s
   115	368928 369019 373920 1163749 233.12279647435898 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00054.m4s
   117	376935 377029 380101 1020115 322.2094125078964 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00055.m4s
   120	385116 385215 390691 1162946 208.60017937219732 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00056.m4s
   121	393210 393294 398973 953667 165.4809994794378 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00057.m4s
   123	400987 401080 403306 544129 234.6394997843898 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00058.m4s
   125	409320 409411 417139 2231251 285.36270622841795 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00059.m4s
   126	417164 417259 424265 1631833 229.80326714547246 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00060.m4s
   129	425284 426185 431688 1196615 186.85430980637102 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00061.m4s
   131	433203 433295 434581 306072 222.11320754716982 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00062.m4s
   133	441092 441193 444051 376628 127.28218992903008 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00063.m4s
   135	449063 449188 453476 297968 67.52050759120779 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00064.m4s
   137	456984 457079 462259 1265145 239.83791469194313 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00065.m4s
   139	465275 465367 468853 873641 244.1702068194522 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00066.m4s
   141	473368 473464 476327 758736 256.41635687732344 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00067.m4s
   143	481341 481438 484639 731551 221.81655548817466 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00068.m4s
   146	489152 489238 492504 705855 210.57726730310262 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00069.m4s
   147	497031 497116 499453 571589 235.99876135425268 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00070.m4s
   149	504965 505047 508577 858077 237.56284606866004 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00071.m4s
   151	513092 513186 516780 898107 243.521420824295 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00072.m4s
   153	521295 521386 524736 839558 243.9866317930834 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00073.m4s
   155	529250 529345 530887 354972 216.84300549786195 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00074.m4s
   157	537399 537497 539598 338830 154.0836743974534 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00075.m4s
   159	545119 545213 547113 455583 228.47693079237712 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00076.m4s
   161	553124 553220 556172 666931 218.80938320209972 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00077.m4s
   163	561185 561285 562904 320439 186.41012216404886 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00078.m4s
   165	568916 569027 572510 405405 112.80050083472455 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00079.m4s
   168	577019 577258 581693 504564 107.95121951219512 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00080.m4s
   169	585208 585302 589668 625938 140.34484304932735 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00081.m4s
   171	593179 593269 596566 589978 174.1889577797461 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00082.m4s
   173	601078 601197 604544 540635 155.98240046162724 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00083.m4s
   176	609056 609145 610984 407415 211.31483402489627 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00084.m4s
   177	617000 617090 619700 595078 220.39925925925925 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00085.m4s
   179	625211 625302 627996 646752 232.22692998204667 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00086.m4s
   181	633009 633104 635251 543170 242.27029438001784 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00087.m4s
   183	641263 641355 643092 474046 259.18316019682885 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00088.m4s
   185	649103 649194 650151 343471 327.7395038167939 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00089.m4s
   187	657164 657256 658337 329796 281.15601023017905 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00090.m4s
   189	665356 665448 666880 352782 231.48425196850394 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00091.m4s
   192	673391 673483 674881 365838 245.52885906040268 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00092.m4s
   193	681398 681487 682599 328517 273.5362198168193 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00093.m4s
   195	689109 689207 690523 305755 216.23408769448375 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00094.m4s
   198	697036 697121 699004 637716 324.0426829268293 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00095.m4s
   199	705022 705110 707068 446181 218.07478005865102 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00096.m4s
   201	713079 713180 716422 373596 111.75471133712234 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00097.m4s
   203	720933 721025 722483 346385 223.4741935483871 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00098.m4s
   205	728995 729081 733337 1332161 306.8081529249194 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00099.m4s
   207	737354 737450 739432 466614 224.54956689124157 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00100.m4s
   210	744944 745034 747146 526232 238.97910990009083 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00101.m4s
   211	753164 753249 755055 440391 232.8878900052882 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00102.m4s
   213	761067 761168 764399 425509 127.70378151260505 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00103.m4s
   216	768920 770790 776918 416043 52.018379594898725 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00104.m4s
   217	776932 777029 779074 460714 215.0859010270775 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00105.m4s
   219	785085 785173 787439 555413 235.9443500424809 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00106.m4s
   221	792951 793036 795171 547915 246.80855855855856 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00107.m4s
   223	801183 801272 803604 544269 224.81164807930608 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00108.m4s
   226	809115 809204 812703 767093 213.79403567447045 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00109.m4s
   227	817220 817312 818820 370848 231.78 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00110.m4s
   229	825330 825415 826816 340402 229.07267833109017 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00111.m4s
   231	833328 833411 836180 727544 255.09957924263674 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00112.m4s
   233	841194 841284 844828 896097 246.58695652173913 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00113.m4s
   236	849343 849432 851909 590632 230.17614964925954 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00114.m4s
   237	856931 857023 859210 359243 157.63185607722684 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00115.m4s
   239	865221 865311 867316 487625 232.7565632458234 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00116.m4s
   241	873328 873417 876250 640336 219.14305270362766 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00117.m4s
   243	881263 881352 883366 393426 187.07845934379458 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00118.m4s
   245	889376 889476 892945 400475 112.20930232558139 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00119.m4s
   247	896955 897057 900634 414718 112.725740690405 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00120.m4s
   249	905144 905241 908791 439459 120.4987661091308 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00121.m4s
   251	913302 913395 915666 391918 165.7859560067682 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00122.m4s
   253	921176 921282 923616 394639 161.7372950819672 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00123.m4s
   255	929127 929218 930899 360571 203.48250564334086 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00124.m4s
   257	936909 936998 938381 363383 246.86345108695653 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00125.m4s
   260	945394 945488 947207 390652 215.4726971869829 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00126.m4s
   261	953223 953318 956857 886456 243.93395707209686 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00127.m4s
   264	961371 961470 965841 1183123 264.6807606263982 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00128.m4s
   265	969361 969449 971780 773770 319.8718478710211 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00129.m4s
   268	977293 977385 979835 798563 314.14752163650667 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00130.m4s
   269	985354 985441 987970 639182 244.335626911315 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00131.m4s
   271	992982 993075 995714 741499 271.41251830161053 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00132.m4s
   273	1001227 1001317 1003905 806194 301.0433159073936 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00133.m4s
   275	1008919 1009016 1012555 838654 230.65291529152915 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00134.m4s
   277	1017077 1017165 1019164 680806 326.21274556780065 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00135.m4s
   279	1025179 1025271 1028065 687349 238.16666666666666 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00136.m4s
   281	1033078 1033183 1038310 787742 150.56230886850153 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00137.m4s
   283	1041323 1041417 1045923 1108147 240.90152173913043 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00138.m4s
   285	1048939 1049032 1052600 1038484 283.6612947282163 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00139.m4s
   287	1057114 1057213 1061336 958494 227.02368545712932 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00140.m4s
   289	1065349 1065444 1070267 1098301 223.32269215128102 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00141.m4s
   292	1073282 1073374 1076737 783998 226.91693198263386 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00142.m4s
   293	1081259 1081368 1099542 1888991 103.31953180550238 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00143.m4s
   294	1099571 1099663 1109355 2468810 252.33135731807033 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream7-00144.m4s
   296	1109388 1109557 1111621 525649 235.40035826242723 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00145.m4s
   297	1111635 1111960 1116359 1132410 239.71422523285352 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00146.m4s
   298	1116393 1116664 1118954 614930 240.11323701679032 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00147.m4s
   302	1120965 1121626 1124968 542230 135.45590806894828 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00148.m4s
   305	1128979 1129069 1130941 355186 181.03261977573905 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00149.m4s
   307	1136952 1137045 1138447 346776 231.9571906354515 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00150.m4s
   309	1144957 1145047 1146593 409132 250.08068459657702 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00151.m4s
   311	1153105 1153199 1154407 347481 266.8824884792627 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00152.m4s
   313	1160919 1161006 1162368 350501 241.89164941338854 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00153.m4s
   316	1169378 1169467 1170995 353926 218.87816944959803 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00154.m4s
   317	1177008 1177097 1179257 353202 157.04846598488217 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00155.m4s
   319	1185267 1185360 1186908 351234 214.036563071298 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00156.m4s
   321	1192920 1193015 1194620 356290 209.58235294117648 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00157.m4s
   323	1201131 1201231 1203238 396970 188.40531561461793 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00158.m4s
   325	1209249 1209358 1214761 577930 104.84941944847606 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00159.m4s
   327	1217273 1217495 1222258 548013 109.93239719157472 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00160.m4s
   329	1225268 1225361 1229176 501300 128.27533265097236 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00161.m4s
   331	1233186 1233271 1235152 341857 173.88453713123093 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00162.m4s
   334	1241168 1241274 1243612 393328 160.93617021276594 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00163.m4s
   335	1249126 1249214 1251226 448286 213.46952380952382 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00164.m4s
   337	1257237 1257322 1260857 852714 235.55635359116022 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00165.m4s
   339	1265369 1265467 1267876 563958 224.9533306741125 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00166.m4s
   342	1273388 1273486 1276855 843951 243.42399769252955 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00167.m4s
   343	1281371 1281462 1285376 1050646 262.3335830212235 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00168.m4s
   345	1289390 1289480 1292610 1021573 317.2586956521739 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00169.m4s
   347	1297126 1297215 1299296 670392 308.9364055299539 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00170.m4s
   349	1305310 1305400 1309062 940453 250.65378464818764 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00171.m4s
   351	1313076 1313162 1314767 437138 258.50857480780604 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00172.m4s
   353	1321279 1321365 1323887 781238 299.55444785276075 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00173.m4s
   355	1329403 1329490 1334298 1151017 235.14136874361594 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00174.m4s
   357	1337315 1337398 1341203 1329388 341.9207818930041 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00175.m4s
   359	1345219 1345302 1347913 630592 234.07275426874537 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00176.m4s
   361	1352928 1353024 1357041 523571 127.29662047167518 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00177.m4s
   363	1361053 1361150 1363197 496833 231.73180970149255 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00178.m4s
   365	1369211 1369303 1371360 528088 245.73662168450443 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00179.m4s
   367	1377374 1377471 1379508 481072 225.43205248359888 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00180.m4s
   369	1385020 1385114 1393058 1772860 220.55984075640706 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00181.m4s
   370	1393079 1393166 1417576 3002719 122.57496836347308 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00182.m4s
   372	1417612 1417850 1425642 1554833 193.6280199252802 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream7-00183.m4s
   374	1425662 1425750 1436815 2858676 256.3145342060432 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream7-00184.m4s
   376	1436856 1436949 1443989 1741712 244.1766437684004 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00185.m4s
   377	1444014 1444188 1457987 3268341 233.90402919916983 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00186.m4s
   379	1458031 1458120 1466524 2158782 254.18368067820558 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00187.m4s
   380	1466556 1466894 1471310 1097040 230.76146403029028 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00188.m4s
   381	1471329 1471695 1476767 1252243 230.27638837808018 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00189.m4s
   383	1476788 1477170 1493650 3170555 188.02959316807022 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00190.m4s
   388	1493683 1493781 1500843 985069 137.57946927374303 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00191.m4s
   390	1500861 1502606 1509472 1600542 185.87179189408894 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00192.m4s
   392	1509495 1509586 1511644 508129 236.44904606793858 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00193.m4s
   394	1511659 1512496 1523931 2316785 188.78626140808345 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00194.m4s
   396	1523956 1524051 1533358 1178961 125.39470325462668 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00195.m4s
   398	1533376 1533925 1544936 874149 75.61842560553633 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00196.m4s
   400	1544951 1545052 1548721 461343 122.37214854111406 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00197.m4s
   402	1548736 1549706 1568382 2945919 149.9500661712308 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00198.m4s
   404	1568423 1568512 1572227 943540 248.03890641430073 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream7-00199.m4s
   406	1572243 1573016 1583478 2551918 227.14000890075656 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream7-00200.m4s
   408	1583505 1583599 1590330 1792174 262.58959706959706 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream7-00201.m4s
   410	1590356 1590442 1597510 1707950 238.7405647190383 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream7-00202.m4s
