101417 101507 104104 391816 145.81912914030517 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00020.m4s
101554 102400 103364 201875 111.53314917127072 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00019.m4s
104375 104461 105271 201041 224.37611607142858 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00020.m4s
105112 105277 106892 412971 232.0061797752809 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00021.m4s
107281 107369 108586 201931 154.73639846743296 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00021.m4s
113403 113495 115113 401596 234.8514619883041 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00022.m4s
115602 115691 116693 201228 184.4436296975252 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00022.m4s
121124 121219 124402 417057 127.22910311165344 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00023.m4s
124708 124797 127473 202097 73.09113924050632 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00023.m4s
128914 129027 137113 601197 73.3256494694475 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00024.m4s
137127 137219 139283 466691 216.46150278293135 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00025.m4s
137487 139375 140076 200920 77.60525299343375 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00024.m4s
140087 140172 140886 201937 252.7371714643304 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00025.m4s
140893 140980 141833 201344 214.19574468085105 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00026.m4s
145296 145379 147066 408260 230.65536723163842 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00026.m4s
153080 153353 154986 417084 218.82686253934943 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00027.m4s
155352 155443 156146 201813 254.17254408060452 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00027.m4s
160998 161085 162838 385318 209.41195652173914 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00028.m4s
163162 163252 164106 201394 213.34110169491527 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00028.m4s
169349 169433 171937 504461 194.92310664605873 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00029.m4s
172134 172220 172976 201593 239.42161520190024 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00029.m4s
176949 177039 178574 378961 233.20676923076923 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00030.m4s
178993 179077 179895 201182 223.03991130820398 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00030.m4s
179901 179990 180749 201927 238.12146226415095 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00031.m4s
185084 185168 186706 392576 242.03205918618988 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00031.m4s
193221 193310 194601 379679 275.1297101449275 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00032.m4s
194769 194853 195624 201745 235.95906432748538 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00032.m4s
201113 201201 202835 404332 234.80371660859467 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00033.m4s
203143 203230 204029 201488 227.41309255079005 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00033.m4s
209347 209442 211111 390135 221.16496598639455 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00034.m4s
211544 211631 212493 201807 212.6522655426765 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00034.m4s
217123 217216 219601 389853 157.32566585956417 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00035.m4s
220008 220098 221582 201176 127.81194409148665 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00035.m4s
225112 225204 226867 384743 219.22678062678062 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00036.m4s
227097 227180 227860 201793 264.47313237221493 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00036.m4s
227867 227955 228666 201246 251.87234042553192 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00037.m4s
233379 233469 235203 394244 216.14254385964912 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00037.m4s
241219 241312 243218 373702 186.94447223611806 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00038.m4s
243686 243778 244853 201915 173.02056555269922 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00038.m4s
244860 244963 246281 201241 141.61928219563688 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00039.m4s
249230 249346 252875 407553 111.81152263374486 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00039.m4s
257392 257492 262415 568131 113.10591280111487 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00040.m4s
262803 262891 264453 201716 122.25212121212121 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00040.m4s
264927 265029 269295 596003 136.44757326007326 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00041.m4s
269467 269556 270518 201315 191.54614652711703 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00041.m4s
273307 273399 276562 556793 171.05775729646697 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00042.m4s
277036 277132 278301 201951 159.64505928853754 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00042.m4s
281076 281166 284451 528728 156.66014814814815 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00043.m4s
284815 284905 286075 201103 159.60555555555555 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00043.m4s
288963 289049 290895 412846 213.68840579710144 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00044.m4s
291090 291176 291925 201781 241.65389221556887 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00044.m4s
296906 296990 298380 363138 246.36227951153325 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00045.m4s
298440 298528 299619 201389 170.813401187447 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00045.m4s
305392 305480 308278 667820 231.3998613998614 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00046.m4s
308634 308722 309467 201826 242.28811524609844 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00046.m4s
313291 313387 315474 534058 244.64406779661016 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00047.m4s
315981 316072 316881 201226 223.58444444444444 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00047.m4s
316887 316978 317695 201939 249.92450495049505 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00048.m4s
320988 321081 322655 408089 244.80443911217756 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00048.m4s
329170 329261 330592 481880 338.8748241912799 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00049.m4s
330715 330801 331490 201626 260.1625806451613 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00049.m4s
337103 337194 338547 416324 288.3130193905817 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00050.m4s
339005 339093 339681 201395 297.9215976331361 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00050.m4s
345059 345155 351289 1631241 261.8364365971108 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00051.m4s
351699 351783 352492 201823 254.50567465321564 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00051.m4s
352806 352896 355541 744677 272.2767824497258 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00052.m4s
356005 356096 356721 201149 280.93435754189943 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00052.m4s
361053 361142 364912 1116136 289.22933402435865 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00053.m4s
365238 365326 366252 201892 199.10453648915188 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00053.m4s
368928 369019 373920 1163749 233.12279647435898 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00054.m4s
374270 374362 375150 201259 228.7034090909091 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00054.m4s
376935 377029 380101 1020115 322.2094125078964 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00055.m4s
380162 380251 380812 201934 310.66769230769233 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00055.m4s
380818 380909 381419 201119 334.6405990016639 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00056.m4s
385116 385215 390691 1162946 208.60017937219732 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00056.m4s
393210 393294 398973 953667 165.4809994794378 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00057.m4s
399443 399531 400373 201826 217.01720430107528 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00057.m4s
400987 401080 403306 544129 234.6394997843898 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00058.m4s
403384 403475 404341 201205 210.2455590386625 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00058.m4s
409320 409411 417139 2231251 285.36270622841795 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00059.m4s
417164 417259 424265 1631833 229.80326714547246 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00060.m4s
417357 424279 425233 201875 25.631665820213307 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00059.m4s
425243 425335 426091 201438 237.54481132075472 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00060.m4s
425284 426185 431688 1196615 186.85430980637102 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00061.m4s
432107 432203 433116 201662 199.86323092170466 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00061.m4s
433203 433295 434581 306072 222.11320754716982 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00062.m4s
434629 434721 435483 201347 235.76932084309132 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00062.m4s
441092 441193 444051 376628 127.28218992903008 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00063.m4s
444500 444591 447016 201809 80.21025437201908 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00063.m4s
449063 449188 453476 297968 67.52050759120779 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00064.m4s
453530 453642 456737 201721 62.900218272528846 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00064.m4s
456984 457079 462259 1265145 239.83791469194313 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00065.m4s
462750 462837 463678 201315 216.9342672413793 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00065.m4s
465275 465367 468853 873641 244.1702068194522 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00066.m4s
469194 469281 470013 201776 246.36874236874237 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00066.m4s
473368 473464 476327 758736 256.41635687732344 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00067.m4s
476531 476620 477295 201244 263.4083769633508 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00067.m4s
481341 481438 484639 731551 221.81655548817466 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00068.m4s
484811 484896 485801 201836 203.87474747474747 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00068.m4s
485807 485907 486743 201337 215.10363247863248 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00069.m4s
489152 489238 492504 705855 210.57726730310262 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00069.m4s
497031 497116 499453 571589 235.99876135425268 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00070.m4s
499764 499851 500628 201751 233.50810185185185 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00070.m4s
504965 505047 508577 858077 237.56284606866004 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00071.m4s
508643 508731 509549 201346 222.23620309050773 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00071.m4s
513092 513186 516780 898107 243.521420824295 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00072.m4s
517064 517152 517960 201899 225.33370535714286 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00072.m4s
521295 521386 524736 839558 243.9866317930834 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00073.m4s
524975 525061 525709 201094 273.9700272479564 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00073.m4s
529250 529345 530887 354972 216.84300549786195 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00074.m4s
531222 531315 532137 201932 220.69071038251366 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00074.m4s
537399 537497 539598 338830 154.0836743974534 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00075.m4s
539653 539749 541234 201315 127.33396584440227 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00075.m4s
545119 545213 547113 455583 228.47693079237712 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00076.m4s
547249 547345 548030 201772 258.3508322663252 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00076.m4s
553124 553220 556172 666931 218.80938320209972 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00077.m4s
556546 556640 557377 201356 242.30565583634177 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00077.m4s
561185 561285 562904 320439 186.41012216404886 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00078.m4s
563390 563487 564547 201637 174.27571305099394 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00078.m4s
568916 569027 572510 405405 112.80050083472455 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00079.m4s
572562 572678 574879 201342 86.89771255934397 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00079.m4s
574887 574993 577144 201746 89.38679663269828 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00080.m4s
577019 577258 581693 504564 107.95121951219512 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00080.m4s
585208 585302 589668 625938 140.34484304932735 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00081.m4s
590162 590258 591313 201838 175.35881841876628 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00081.m4s
593179 593269 596566 589978 174.1889577797461 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00082.m4s
596827 596920 598149 201376 152.3267776096823 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00082.m4s
601078 601197 604544 540635 155.98240046162724 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00083.m4s
604665 604763 605884 201728 165.4864643150123 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00083.m4s
605892 605997 607361 201254 137.000680735194 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00084.m4s
609056 609145 610984 407415 211.31483402489627 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00084.m4s
617000 617090 619700 595078 220.39925925925925 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00085.m4s
619880 619969 620677 201969 253.41154328732748 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00085.m4s
625211 625302 627996 646752 232.22692998204667 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00086.m4s
628192 628276 629025 201183 241.51620648259305 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00086.m4s
633009 633104 635251 543170 242.27029438001784 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00087.m4s
635541 635633 636498 201821 210.88923719958203 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00087.m4s
641263 641355 643092 474046 259.18316019682885 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00088.m4s
643512 643601 644542 201289 195.426213592233 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00088.m4s
649103 649194 650151 343471 327.7395038167939 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00089.m4s
650556 650649 651331 201934 260.56 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00089.m4s
657164 657256 658337 329796 281.15601023017905 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00090.m4s
658848 658935 659505 201118 306.1156773211568 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00090.m4s
665356 665448 666880 352782 231.48425196850394 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00091.m4s
667019 667106 667874 201868 236.1029239766082 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00091.m4s
667882 667977 668725 201148 238.60972716488732 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00092.m4s
673391 673483 674881 365838 245.52885906040268 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00092.m4s
681398 681487 682599 328517 273.5362198168193 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00093.m4s
682745 682833 683424 202103 297.6480117820324 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00093.m4s
689109 689207 690523 305755 216.23408769448375 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00094.m4s
690939 691034 691875 201014 214.758547008547 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00094.m4s
691882 691968 692782 202009 224.45444444444445 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00095.m4s
697036 697121 699004 637716 324.0426829268293 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00095.m4s
705022 705110 707068 446181 218.07478005865102 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00096.m4s
707305 707400 708064 201650 265.67852437417656 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00096.m4s
713079 713180 716422 373596 111.75471133712234 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00097.m4s
716579 716679 717556 201383 206.1238485158649 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00097.m4s
720933 721025 722483 346385 223.4741935483871 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00098.m4s
722568 722656 723425 201828 235.50525087514586 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00098.m4s
728995 729081 733337 1332161 306.8081529249194 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00099.m4s
733443 733528 734337 201112 224.95749440715883 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00099.m4s
737354 737450 739432 466614 224.54956689124157 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00100.m4s
739849 739943 740819 201886 208.1298969072165 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00100.m4s
740826 740924 741811 201202 204.26598984771573 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00101.m4s
744944 745034 747146 526232 238.97910990009083 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00101.m4s
753164 753249 755055 440391 232.8878900052882 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00102.m4s
755330 755423 756359 201836 196.14771622934887 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00102.m4s
761067 761168 764399 425509 127.70378151260505 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00103.m4s
764874 764966 767813 201303 68.49370534195305 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00103.m4s
767819 767947 770673 201855 70.7270497547302 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00104.m4s
768920 770790 776918 416043 52.018379594898725 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream9-00104.m4s
