0	-21.778828356317117
1	-5.042045460299865
2	-15.43374244737506
3	-19.53359854719878
4	-18.407661470033393
5	0.21059804154495806
6	0.902048020826722
7	-23.203686764428678
8	-4.568703844635204
9	-17.419560228642883
10	-10.534112817758666
11	0.78669542566919
12	0.5216291966444331
13	-20.480922387592745
14	-6.088180922149568
15	-19.43575114576573
16	-4.2373660381521745
17	-25.0405723590802
18	-16.7727525842668
19	-23.48431023235876
20	-5.023679249049298
21	0.7093574950768597
22	-23.89026416877072
23	0.1369896496111151
24	0.6518548422969613
25	-37.618860576440355
26	-0.13539307901297604
27	-18.30351366332039
28	-39.99190136345849
29	0.5611702954943708
30	-7.199037995056325
31	-4.473557220801786
32	-6.708006961371035
33	-26.01935615981149
34	0.2829539153108272
35	-10.38082136314739
36	0.6470210687258572
37	-19.84310198386508
38	0.36842226566947794
39	-22.92394091405831
40	-20.913386210047918
41	-10.85825341913857
42	0.3909003699619634
43	-20.916093461469675
44	-4.886698304731717
45	0.5295301133523028
46	-14.467753748843261
47	-20.26099897813308
48	-2.9261097093196584
49	-11.016150336834952
50	-10.572880298005796
51	-10.920030113935145
52	-26.753060353551994
53	-23.024855200924332
54	-25.72200171764892
55	-25.276190096706657
56	-27.538564197083932
57	0.9463979199255907
58	-28.58517796100715
59	-4.7487323670412245
60	-19.106020032271932
61	-13.33794313105703
62	-20.99162324840709
63	-9.523289076964428
64	-14.52076599714026
65	-22.005866083619193
66	-4.377613544598451
67	-20.535985145377488
68	-10.161314370737493
69	-26.879912353630683
70	-21.7512586543576
71	-27.38512468032711
72	-0.05086052210307236
73	-17.32306416785811
74	-11.103802925771014
75	-26.93883522613895
76	-18.709530933897927
77	-23.569412608764026
78	-0.0007276546757742641
79	0.8155856715215303
80	-19.431933768575636
81	-27.035746080644884
82	-19.388220006913723
83	-37.55830209613033
84	-10.463912594625588
85	-15.77552529214097
86	-20.819963392555362
87	-9.95720521575736
88	-6.095304957593107
89	-10.004389505408367
90	-9.903922281878849
91	-22.78526536341346
92	-10.37287196592235
93	-8.8922591196371
94	-14.547709240957442
95	-18.635999228065725
96	-25.824887186818266
97	-27.940467708729262
98	-19.142069849846283
99	-17.669873712432743
100	-21.093987248664128
101	-14.156914739965563
102	-11.046776980995393
